alpha,changed,component_delta,cpd,cup,cup_area_delta,cup_centroid_shift,cup_changed,cup_disc_ratio_delta,disc,disc_area_delta,disc_centroid_shift,disc_changed,geom_risk,host_confidence,host_entropy,host_margin,id,idx,iou,method
0.0,0.0,0,0.6601941780563672,0.6601941780563672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4927536305398024,fill_holes
0.0,0.0,0,0.6601941780563672,0.6601941780563672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4927536305398024,largest_cc
0.0,0.0,0,0.6601941780563672,0.6601941780563672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4927536305398024,lcc_fill
25.0,0.0,0,0.6601941780563672,0.6601941780563672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4927536305398024,remove_small
50.0,0.0003712551652892562,1,1.75438593413358e-08,1.75438593413358e-08,0.0,0.0,0.0,0.0,0.0,0.0003712551652892562,0.71292723916981,0.0003712551652892562,0.18897432012303103,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,1.75438593413358e-08,remove_small
100.0,0.0003712551652892562,1,1.75438593413358e-08,1.75438593413358e-08,0.0,0.0,0.0,0.0,0.0,0.0003712551652892562,0.71292723916981,0.0003712551652892562,0.18897432012303103,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,1.75438593413358e-08,remove_small
250.0,0.0003712551652892562,1,1.75438593413358e-08,1.75438593413358e-08,0.0,0.0,0.0,0.0,0.0,0.0003712551652892562,0.71292723916981,0.0003712551652892562,0.18897432012303103,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,1.75438593413358e-08,remove_small
0.75,1.6141528925619835e-05,0,0.6534653499656896,0.6534653499656896,0.0,0.0,0.0,0.0,0.0,1.6141528925619835e-05,7.684055754850055e-05,1.6141528925619835e-05,5.1493197238364804e-05,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.48529412521626286,prob_gaussian
0.75,1.6141528925619835e-05,0,0.6534653499656896,0.6534653499656896,0.0,0.0,0.0,0.0,0.0,1.6141528925619835e-05,7.684055754850055e-05,1.6141528925619835e-05,5.1493197238364804e-05,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.48529412521626286,prob_gaussian_lcc
1.25,4.035382231404959e-05,0,0.6530612280299875,0.6530612280299875,0.0,0.0,0.0,0.0,0.0,4.0353822314049615e-05,0.00016924855112828615,4.035382231404959e-05,0.00012301978241017073,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4848484926538107,prob_gaussian
1.25,4.035382231404959e-05,0,0.6530612280299875,0.6530612280299875,0.0,0.0,0.0,0.0,0.0,4.0353822314049615e-05,0.00016924855112828615,4.035382231404959e-05,0.00012301978241017073,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4848484926538107,prob_gaussian_lcc
2.0,0.00012106146694214876,0,0.5681818230888429,0.5681818230888429,0.0,0.0,0.0,0.0,0.0,0.00012106146694214879,0.00034011833271012593,0.00012106146694214876,0.00032715251706182905,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.39682540639959674,prob_gaussian
2.0,0.00012106146694214876,0,0.5681818230888429,0.5681818230888429,0.0,0.0,0.0,0.0,0.0,0.00012106146694214879,0.00034011833271012593,0.00012106146694214876,0.00032715251706182905,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.39682540639959674,prob_gaussian_lcc
0.05,8.070764462809918e-06,0,0.6538461571745562,0.6538461571745562,0.0,0.0,0.0,0.0,0.0,8.07076446280989e-06,0.00032301316760547256,8.070764462809918e-06,9.689482082698795e-05,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4857142930612244,prob_bilateral
0.1,8.070764462809918e-06,0,0.6666666699346405,0.6666666699346405,0.0,0.0,0.0,0.0,0.0,8.070764462809945e-06,0.00032419800144433677,8.070764462809918e-06,9.719102928670406e-05,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.500000007352941,prob_bilateral
0.2,8.070764462809918e-06,0,0.6666666699346405,0.6666666699346405,0.0,0.0,0.0,0.0,0.0,8.070764462809945e-06,0.00032419800144433677,8.070764462809918e-06,9.719102928670406e-05,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.500000007352941,prob_bilateral
0.0,0.0,0,0.5915492976922568,0.5915492976922568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.42000000386666664,host
3.0,1.6141528925619835e-05,0,0.578199054131758,0.578199054131758,0.0,0.0,0.0,0.0,0.0,1.614152892561989e-05,1.572637965763728e-05,1.6141528925619835e-05,3.6214652765649045e-05,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.40666667062222217,binary_morph
3.0,0.0,0,0.5915492976922568,0.5915492976922568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.42000000386666664,close_only
3.0,1.6141528925619835e-05,0,0.578199054131758,0.578199054131758,0.0,0.0,0.0,0.0,0.0,1.614152892561989e-05,1.572637965763728e-05,1.6141528925619835e-05,3.6214652765649045e-05,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.40666667062222217,open_close
5.0,4.8424586776859505e-05,0,0.5507246398515718,0.5507246398515718,0.0,0.0,0.0,0.0,0.0,4.842458677685956e-05,8.686620440413055e-05,4.8424586776859505e-05,0.0001185657246547517,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.3800000041333333,binary_morph
5.0,0.0,0,0.5915492976922568,0.5915492976922568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.42000000386666664,close_only
5.0,4.8424586776859505e-05,0,0.5507246398515718,0.5507246398515718,0.0,0.0,0.0,0.0,0.0,4.842458677685956e-05,8.686620440413055e-05,4.8424586776859505e-05,0.0001185657246547517,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.3800000041333333,open_close
7.0,0.0005084581611570248,1,6.666666622222223e-09,6.666666622222223e-09,0.0,0.0,0.0,0.0,0.0,0.0005084581611570248,0.7074689834787437,0.0005084581611570248,0.18788416219199996,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,6.666666622222223e-09,binary_morph
7.0,0.0,0,0.5915492976922568,0.5915492976922568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.42000000386666664,close_only
7.0,0.0005084581611570248,1,6.666666622222223e-09,6.666666622222223e-09,0.0,0.0,0.0,0.0,0.0,0.0005084581611570248,0.7074689834787437,0.0005084581611570248,0.18788416219199996,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,6.666666622222223e-09,open_close
9.0,0.0005084581611570248,1,6.666666622222223e-09,6.666666622222223e-09,0.0,0.0,0.0,0.0,0.0,0.0005084581611570248,0.7074689834787437,0.0005084581611570248,0.18788416219199996,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,6.666666622222223e-09,binary_morph
9.0,0.0,0,0.5915492976922568,0.5915492976922568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.42000000386666664,close_only
9.0,0.0005084581611570248,1,6.666666622222223e-09,6.666666622222223e-09,0.0,0.0,0.0,0.0,0.0,0.0005084581611570248,0.7074689834787437,0.0005084581611570248,0.18788416219199996,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,6.666666622222223e-09,open_close
11.0,0.0005084581611570248,1,6.666666622222223e-09,6.666666622222223e-09,0.0,0.0,0.0,0.0,0.0,0.0005084581611570248,0.7074689834787437,0.0005084581611570248,0.18788416219199996,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,6.666666622222223e-09,binary_morph
11.0,0.0,0,0.5915492976922568,0.5915492976922568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.42000000386666664,close_only
11.0,0.0005084581611570248,1,6.666666622222223e-09,6.666666622222223e-09,0.0,0.0,0.0,0.0,0.0,0.0005084581611570248,0.7074689834787437,0.0005084581611570248,0.18788416219199996,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,6.666666622222223e-09,open_close
0.0,0.0,0,0.5915492976922568,0.5915492976922568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.42000000386666664,fill_holes
0.0,0.0,0,0.5915492976922568,0.5915492976922568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998886585235596,0.00046312290038903655,0.9997774362564087,la_005_z041,145,0.42000000386666664,largest_cc
