alpha,changed,component_delta,cpd,cup,cup_area_delta,cup_centroid_shift,cup_changed,cup_disc_ratio_delta,disc,disc_area_delta,disc_centroid_shift,disc_changed,geom_risk,host_confidence,host_entropy,host_margin,id,idx,iou,method
50.0,0.002090327995867769,29,0.6153321130637752,0.6153321130637752,0.0,0.0,0.0,0.0,0.0,0.0020903279958677523,0.003304011464090808,0.002090327995867769,0.29500665885775823,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.44438967559399584,remove_small
100.0,0.0045599819214876035,34,0.621229680219838,0.621229680219838,0.0,0.0,0.0,0.0,0.0,0.004559981921487599,0.005342538183199775,0.0045599819214876035,0.35045559838877516,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.45056792369602144,remove_small
250.0,0.007174909607438017,36,0.6275986457099769,0.6275986457099769,0.0,0.0,0.0,0.0,0.0,0.007174909607438024,0.011517674883183553,0.007174909607438017,0.3772292379356719,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.45729964034596976,remove_small
0.75,0.002719847623966942,16,0.613575331061099,0.613575331061099,0.0,0.0,0.0,0.0,0.0,0.0007667226239669311,0.0013867230012761628,0.002719847623966942,0.1638332509982529,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.4425594443208407,prob_gaussian
0.75,0.08843136621900827,40,0.9188739425914634,0.9188739425914634,0.0,0.0,0.0,0.0,0.0,0.08764043130165289,0.1683582159766871,0.08843136621900827,0.618161351514833,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.8499230374679388,prob_gaussian_lcc
1.25,0.006206417871900826,18,0.6182877327915506,0.6182877327915506,0.0,0.0,0.0,0.0,0.0,0.0017674974173553792,0.002755736311106063,0.006206417871900826,0.1886628493670327,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.4474793685213725,prob_gaussian
1.25,0.08911738119834711,40,0.9208121827447711,0.9208121827447711,0.0,0.0,0.0,0.0,0.0,0.08734181301652892,0.16841606546427235,0.08911738119834711,0.6185632105809442,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.853245531527132,prob_gaussian_lcc
2.0,0.011855952995867768,27,0.6237398171096558,0.6237398171096558,0.0,0.0,0.0,0.0,0.0,0.003656056301652888,0.005177698431886385,0.011855952995867768,0.28680643390549226,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.4532135891752523,prob_gaussian
2.0,0.09012622675619834,40,0.921558681119596,0.921558681119596,0.0,0.0,0.0,0.0,0.0,0.08722075154958678,0.1686235973243015,0.09012622675619834,0.6195028776368605,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.8545283503074892,prob_gaussian_lcc
0.05,0.0021710356404958677,15,0.6111777552332694,0.6111777552332694,0.0,0.0,0.0,0.0,0.0,0.00015334452479340288,0.0009012332231078879,0.0021710356404958677,0.15254968847106623,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.44006909995393034,prob_bilateral
0.1,0.003728693181818182,17,0.6138364005781426,0.6138364005781426,0.0,0.0,0.0,0.0,0.0,1.6141528925622817e-05,0.001146669646736477,0.003728693181818182,0.17403150212242793,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.442831135409492,prob_bilateral
0.2,0.005738313533057851,20,0.6168154991930039,0.6168154991930039,0.0,0.0,0.0,0.0,0.0,0.0010411286157024635,0.002281871300633024,0.005738313533057851,0.20734990997391858,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.44593870076642217,prob_bilateral
0.0,0.0,0,0.42307441467059487,0.42307441467059487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.2682906654686238,host
3.0,0.02618963068181818,34,0.37649466952023036,0.37649466952023036,0.0,0.0,0.0,0.0,0.0,0.0218475594008265,0.01703162437129839,0.02618963068181818,0.3922950961754693,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.23190233038660402,binary_morph
3.0,0.002437370867768595,1,0.42405165980750803,0.42405165980750803,0.0,0.0,0.0,0.0,0.0,0.0024373708677685735,0.0003013911171862154,0.002437370867768595,0.014950089514833722,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.2690771321651139,close_only
3.0,0.0043178589876033055,14,0.42235599276623836,0.42235599276623836,0.0,0.0,0.0,0.0,0.0,0.0002663352272727626,0.0008180654454373427,0.0043178589876033055,0.1447887105762354,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.2677131157863318,open_close
5.0,0.15541064049586778,34,2.3157797229791167e-11,2.3157797229791167e-11,0.0,0.0,0.0,0.0,0.0,0.14648437500000003,0.21356221287567007,0.15541064049586778,0.6952855687147854,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,2.3157797229791167e-11,binary_morph
5.0,0.010330578512396695,11,0.42764965183307274,0.42764965183307274,0.0,0.0,0.0,0.0,0.0,0.01033057851239666,0.0013695715308581673,0.010330578512396695,0.1310035499075079,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.27198114742255847,close_only
5.0,0.016512784090909092,25,0.42450535726969524,0.42450535726969524,0.0,0.0,0.0,0.0,0.0,0.00387396694214881,0.003640662310881364,0.016512784090909092,0.27129691661077826,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.2694425901354005,open_close
7.0,0.16083419421487602,34,2.28258388490567e-11,2.28258388490567e-11,0.0,0.0,0.0,0.0,0.0,0.1414159349173554,0.21277078665674226,0.16083419421487602,0.695442825796417,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,2.28258388490567e-11,binary_morph
7.0,0.01960388688016529,14,0.4283809852507272,0.4283809852507272,0.0,0.0,0.0,0.0,0.0,0.01960388688016529,0.0016890705585358439,0.01960388688016529,0.17963004139996455,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.27257304807455346,close_only
7.0,0.02751323605371901,29,0.4174156647698408,0.4174156647698408,0.0,0.0,0.0,0.0,0.0,0.011000451962809965,0.007142622960673516,0.02751323605371901,0.33029934375669734,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.263755716197843,open_close
9.0,0.055300878099173556,34,0.36938031592773013,0.36938031592773013,0.0,0.0,0.0,0.0,0.0,0.003470428719008267,0.022591633212428068,0.055300878099173556,0.40441921512128887,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.2265275708054431,binary_morph
9.0,0.029345299586776858,17,0.42756433937588406,0.42756433937588406,0.0,0.0,0.0,0.0,0.0,0.02934529958677684,0.002963087260989166,0.029345299586776858,0.229431370988801,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.2719121361171536,close_only
9.0,0.040410317665289255,29,0.4175505115298193,0.4175505115298193,0.0,0.0,0.0,0.0,0.0,0.022444795971074405,0.009615628921919347,0.040410317665289255,0.35525902086684347,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.2638634058051706,open_close
11.0,0.061805914256198344,34,0.3664835164937543,0.3664835164937543,0.0,0.0,0.0,0.0,0.0,0.004422778925619819,0.02297194637506014,0.061805914256198344,0.41197167977558324,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.22435250590165703,binary_morph
11.0,0.03813436208677686,25,0.42648016108169495,0.42648016108169495,0.0,0.0,0.0,0.0,0.0,0.03813436208677684,0.0030254388720621765,0.03813436208677686,0.32702508389156926,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.27103576996265155,close_only
11.0,0.05090231146694215,29,0.4195799328411161,0.4195799328411161,0.0,0.0,0.0,0.0,0.0,0.031193504648760362,0.008774059622764454,0.05090231146694215,0.3742893310213936,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.26548633592597637,open_close
0.0,0.0,0,0.42307441467059487,0.42307441467059487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.2682906654686238,fill_holes
0.0,0.022912900309917356,34,0.3762843417267659,0.3762843417267659,0.0,0.0,0.0,0.0,0.0,0.022912900309917383,0.016729359315667398,0.022912900309917356,0.3900081404487516,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.23174275608086795,largest_cc
0.0,0.022912900309917356,34,0.3762843417267659,0.3762843417267659,0.0,0.0,0.0,0.0,0.0,0.022912900309917383,0.016729359315667398,0.022912900309917356,0.3900081404487516,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.23174275608086795,lcc_fill
25.0,0.001840134297520661,27,0.4225909924158387,0.4225909924158387,0.0,0.0,0.0,0.0,0.0,0.001840134297520668,0.0005902947873680867,0.001840134297520661,0.2738278422918834,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.267901977480798,remove_small
50.0,0.0020741864669421486,28,0.4227916496205847,0.4227916496205847,0.0,0.0,0.0,0.0,0.0,0.002074186466942185,0.0006533683005202189,0.0020741864669421486,0.2843117150090144,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.26806328379561367,remove_small
100.0,0.003995028409090909,32,0.42444564986070243,0.42444564986070243,0.0,0.0,0.0,0.0,0.0,0.003995028409090939,0.0010930678467650598,0.003995028409090909,0.3282633237798731,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.26939448317678516,remove_small
250.0,0.003995028409090909,32,0.42444564986070243,0.42444564986070243,0.0,0.0,0.0,0.0,0.0,0.003995028409090939,0.0010930678467650598,0.003995028409090909,0.3282633237798731,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.26939448317678516,remove_small
0.75,0.004334000516528926,11,0.42304996333159917,0.42304996333159917,0.0,0.0,0.0,0.0,0.0,0.00010491993801647892,0.0007260195462319136,0.004334000516528926,0.11462042534110338,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.26827100003580245,prob_gaussian
0.75,0.026221913739669422,34,0.3768155518872043,0.3768155518872043,0.0,0.0,0.0,0.0,0.0,0.022121965392562004,0.016950473024969697,0.026221913739669422,0.39258149738847387,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.2321458613889606,prob_gaussian_lcc
1.25,0.01083096590909091,19,0.4228673952141108,0.4228673952141108,0.0,0.0,0.0,0.0,0.0,0.00017755681818182323,0.0015059586601977018,0.01083096590909091,0.20138501239232215,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.26812418559025125,prob_gaussian
1.25,0.03128228305785124,34,0.3766410912297248,0.3766410912297248,0.0,0.0,0.0,0.0,0.0,0.021645790289256228,0.01739573268842061,0.03128228305785124,0.39727700651921266,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.23201344398210244,prob_gaussian_lcc
2.0,0.022017045454545456,24,0.424061377743649,0.424061377743649,0.0,0.0,0.0,0.0,0.0,0.0005810950413223659,0.0032419547471418163,0.022017045454545456,0.2634086291826533,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.2690849578573246,prob_gaussian
2.0,0.038844589359504134,34,0.37615907512372804,0.37615907512372804,0.0,0.0,0.0,0.0,0.0,0.01889365960743805,0.02147890511929482,0.038844589359504134,0.4031079752467659,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.23164773677902858,prob_gaussian_lcc
0.05,0.004285575929752066,11,0.4235213586155855,0.4235213586155855,0.0,0.0,0.0,0.0,0.0,0.00020176911157021582,0.000550738005946067,0.004285575929752066,0.1146250295428088,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.26865023572763524,prob_bilateral
0.1,0.007433174070247934,15,0.4232380021278703,0.4232380021278703,0.0,0.0,0.0,0.0,0.0,0.0002663352272727071,0.0009391524637742216,0.007433174070247934,0.15793429741346418,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.2684222493381752,prob_bilateral
0.2,0.01075025826446281,20,0.42252786651094243,0.42252786651094243,0.0,0.0,0.0,0.0,0.0,0.00025826446280990956,0.001351129641268836,0.01075025826446281,0.21134630513758995,0.8597118258476257,0.43196625989357096,0.7194236516952515,cju5x7iskmad90818frchyfwd,603,0.26785123968454855,prob_bilateral
0.0,0.0,0,0.45663225403846724,0.45663225403846724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023781418800354,0.3238644974824318,0.804756224155426,cju5xkwzxmf0z0818gk4xabdm,605,0.2958674335699225,host
3.0,0.02621384297520661,18,0.3696104544829031,0.3696104544829031,0.0,0.0,0.0,0.0,0.0,0.02492252066115705,0.044066720372747885,0.02621384297520661,0.24215304372955063,0.9023781418800354,0.3238644974824318,0.804756224155426,cju5xkwzxmf0z0818gk4xabdm,605,0.2267007019980421,binary_morph
