alpha,changed,component_delta,cpd,cup,cup_area_delta,cup_centroid_shift,cup_changed,cup_disc_ratio_delta,disc,disc_area_delta,disc_centroid_shift,disc_changed,geom_risk,host_confidence,host_entropy,host_margin,id,idx,iou,method
0.1,0.0007344395661157025,1,0.7029597773992937,0.7029597773992937,0.0,0.0,0.0,0.0,0.0,0.00020176911157024358,0.0009239411844676566,0.0007344395661157025,0.01116719397380286,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.5419722265921383,prob_bilateral
0.2,0.001460808367768595,2,0.7037205770840941,0.7037205770840941,0.0,0.0,0.0,0.0,0.0,0.00012106146694214337,0.00040536340743849804,0.001460808367768595,0.021683210686570364,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.5428772259026181,prob_bilateral
0.0,0.0,0,0.8701009306763533,0.8701009306763533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7700696056217935,host
3.0,0.00010491993801652893,1,0.8699868938571446,0.8699868938571446,0.0,0.0,0.0,0.0,0.0,8.070764462811408e-06,6.356594898695132e-05,0.00010491993801652893,0.010128882189726079,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7698909766249382,binary_morph
3.0,5.649535123966942e-05,0,0.8708748035789845,0.8708748035789845,0.0,0.0,0.0,0.0,0.0,5.649535123966945e-05,0.00013169461312135766,5.649535123966942e-05,0.00014591435575967828,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7712827650727713,close_only
3.0,8.070764462809918e-05,1,0.8688804305199002,0.8688804305199002,0.0,0.0,0.0,0.0,0.0,8.07076446281002e-05,0.0001680323670544473,8.070764462809918e-05,0.01020342338101981,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7681596658695382,open_close
5.0,0.00019369834710743802,1,0.8722374787665441,0.8722374787665441,0.0,0.0,0.0,0.0,0.0,0.0001452737603305776,0.0004000185266333552,0.00019369834710743802,0.010438976739096354,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7734230056184083,binary_morph
5.0,0.00016948605371900827,1,0.8726797385787347,0.8726797385787347,0.0,0.0,0.0,0.0,0.0,0.00016948605371900835,0.0004914948263310848,0.00016948605371900827,0.010461845814020787,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.774118738456837,close_only
5.0,0.00012913223140495868,1,0.869142932160501,0.869142932160501,0.0,0.0,0.0,0.0,0.0,8.07076446281002e-05,0.00021165196776703674,0.00012913223140495868,0.010262752867974819,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7685701021892826,open_close
7.0,0.00025826446280991736,1,0.87197593829319,0.87197593829319,0.0,0.0,0.0,0.0,0.0,0.0001452737603305776,0.0003994549837020983,0.00025826446280991736,0.01050340196906602,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7730118247686038,binary_morph
7.0,0.00020176911157024794,1,0.8730075777537225,0.8730075777537225,0.0,0.0,0.0,0.0,0.0,0.00020176911157024705,0.0005414520356120076,0.00020176911157024794,0.010538901232043497,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7746348250000846,close_only
7.0,0.0001775568181818182,1,0.8688115561564266,0.8688115561564266,0.0,0.0,0.0,0.0,0.0,0.0001129907024793389,0.00026167300731113057,0.0001775568181818182,0.010355965772488939,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7680520084123398,open_close
9.0,0.0003712551652892562,1,0.8718754089946505,0.8718754089946505,0.0,0.0,0.0,0.0,0.0,9.684917355371955e-05,0.000311344945293737,0.0003712551652892562,0.01054594057516641,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7728538283589665,binary_morph
9.0,0.0002340521694214876,1,0.8735962392434583,0.8735962392434583,0.0,0.0,0.0,0.0,0.0,0.0002340521694214892,0.0005766252076108547,0.0002340521694214876,0.010612260640745691,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.775562253703788,close_only
9.0,0.0003551136363636364,1,0.8655340445323938,0.8655340445323938,0.0,0.0,0.0,0.0,0.0,0.00029054752066115866,0.0007697170095241229,0.0003551136363636364,0.010838090409405827,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7629440446336326,open_close
11.0,0.00041160898760330577,1,0.8711704634889801,0.8711704634889801,0.0,0.0,0.0,0.0,0.0,7.26368801652888e-05,0.0004141621563199283,0.00041160898760330577,0.010587786406848577,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7717466945553823,binary_morph
11.0,0.00024212293388429753,1,0.8734821778465227,0.8734821778465227,0.0,0.0,0.0,0.0,0.0,0.00024212293388429715,0.000595901406089691,0.00024212293388429753,0.010633221219291018,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7753824757127068,close_only
11.0,0.00041160898760330577,1,0.8656480505972539,0.8656480505972539,0.0,0.0,0.0,0.0,0.0,0.0002986182851239666,0.0006433587007749011,0.00041160898760330577,0.010871066947920997,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7631212262510169,open_close
0.0,0.0,0,0.8701009306763533,0.8701009306763533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7700696056217935,fill_holes
0.0,3.228305785123967e-05,1,0.8695081967384252,0.8695081967384252,0.0,0.0,0.0,0.0,0.0,3.2283057851238695e-05,0.00011638687008482986,3.228305785123967e-05,0.010093662833223686,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7691415313760691,largest_cc
0.0,3.228305785123967e-05,1,0.8695081967384252,0.8695081967384252,0.0,0.0,0.0,0.0,0.0,3.2283057851238695e-05,0.00011638687008482986,3.228305785123967e-05,0.010093662833223686,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7691415313760691,lcc_fill
25.0,3.228305785123967e-05,1,0.8695081967384252,0.8695081967384252,0.0,0.0,0.0,0.0,0.0,3.2283057851238695e-05,0.00011638687008482986,3.228305785123967e-05,0.010093662833223686,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7691415313760691,remove_small
50.0,3.228305785123967e-05,1,0.8695081967384252,0.8695081967384252,0.0,0.0,0.0,0.0,0.0,3.2283057851238695e-05,0.00011638687008482986,3.228305785123967e-05,0.010093662833223686,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7691415313760691,remove_small
100.0,3.228305785123967e-05,1,0.8695081967384252,0.8695081967384252,0.0,0.0,0.0,0.0,0.0,3.2283057851238695e-05,0.00011638687008482986,3.228305785123967e-05,0.010093662833223686,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7691415313760691,remove_small
250.0,3.228305785123967e-05,1,0.8695081967384252,0.8695081967384252,0.0,0.0,0.0,0.0,0.0,3.2283057851238695e-05,0.00011638687008482986,3.228305785123967e-05,0.010093662833223686,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7691415313760691,remove_small
0.75,0.00029054752066115703,1,0.8694054338011018,0.8694054338011018,0.0,0.0,0.0,0.0,0.0,8.07076446281002e-05,0.00020620478905593608,0.00029054752066115703,0.01042280636255324,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7689807290993775,prob_gaussian
0.75,0.00029054752066115703,1,0.8694054338011018,0.8694054338011018,0.0,0.0,0.0,0.0,0.0,8.07076446281002e-05,0.00020620478905593608,0.00029054752066115703,0.01042280636255324,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7689807290993775,prob_gaussian_lcc
1.25,0.00036318440082644626,1,0.8692570228578029,0.8692570228578029,0.0,0.0,0.0,0.0,0.0,8.877840909090814e-05,0.00017982021921946964,0.00036318440082644626,0.010496917864722222,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7687485489276181,prob_gaussian
1.25,0.00036318440082644626,1,0.8692570228578029,0.8692570228578029,0.0,0.0,0.0,0.0,0.0,8.877840909090814e-05,0.00017982021921946964,0.00036318440082644626,0.010496917864722222,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7687485489276181,prob_gaussian_lcc
2.0,0.0006053073347107438,1,0.867070281670562,0.867070281670562,0.0,0.0,0.0,0.0,0.0,0.00025019369834710856,0.000243371201645671,0.0006053073347107438,0.010916343833469271,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7653345725452289,prob_gaussian
2.0,0.0006053073347107438,1,0.867070281670562,0.867070281670562,0.0,0.0,0.0,0.0,0.0,0.00025019369834710856,0.000243371201645671,0.0006053073347107438,0.010916343833469271,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7653345725452289,prob_gaussian_lcc
0.05,9.684917355371901e-05,1,0.869736324298867,0.869736324298867,0.0,0.0,0.0,0.0,0.0,4.842458677685804e-05,0.0001568855954105726,9.684917355371901e-05,0.01018449515918322,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7694986072958452,prob_bilateral
0.1,0.00012106146694214876,1,0.8699186992040495,0.8699186992040495,0.0,0.0,0.0,0.0,0.0,2.4212293388430756e-05,0.0002647448868145629,0.00012106146694214876,0.01021145998203422,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7697841727152972,prob_bilateral
0.2,0.0001856275826446281,1,0.8705789887515616,0.8705789887515616,0.0,0.0,0.0,0.0,0.0,4.03538223140501e-05,5.727911015252629e-05,0.0001856275826446281,0.01024030118249681,0.9955494999885559,0.021149893045611056,0.991098940372467,cju5ddda9bkkt0850enzwatb1,519,0.7708188355901603,prob_bilateral
0.0,0.0,0,0.9303827827710917,0.9303827827710917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8698277923980559,host
3.0,0.0007505810950413223,2,0.9307804184191727,0.9307804184191727,0.0,0.0,0.0,0.0,0.0,0.0002179106404958664,0.00018506180734746802,0.0007505810950413223,0.021014757187374056,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8705231689126899,binary_morph
3.0,0.0004923166322314049,0,0.9312972221789484,0.9312972221789484,0.0,0.0,0.0,0.0,0.0,0.0004923166322313988,0.00020860114219498183,0.0004923166322314049,0.001036783550011549,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8714277173301618,close_only
3.0,0.0006779442148760331,1,0.9304080849441856,0.9304080849441856,0.0,0.0,0.0,0.0,0.0,4.842458677686845e-05,0.0002652012772240038,0.0006779442148760331,0.010792669120958902,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8698720248812979,open_close
5.0,0.0017836389462809916,2,0.9336159767945423,0.9336159767945423,0.0,0.0,0.0,0.0,0.0,0.0016060821280991788,0.0011219465544079963,0.0017836389462809916,0.02367020771298217,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8754969658961679,binary_morph
5.0,0.0017110020661157024,2,0.9338368868927266,0.9338368868927266,0.0,0.0,0.0,0.0,0.0,0.0017110020661157133,0.0011809817304448823,0.0017110020661157024,0.023717249564842637,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8758855708045351,close_only
5.0,0.0015980113636363637,1,0.9299289690930772,0.9299289690930772,0.0,0.0,0.0,0.0,0.0,0.0002744059917355324,0.001328145331258541,0.0015980113636363637,0.012204453688186533,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8690348044531445,open_close
7.0,0.0022840263429752066,2,0.9343993374646132,0.9343993374646132,0.0,0.0,0.0,0.0,0.0,0.001993478822314043,0.0014022137475323436,0.0022840263429752066,0.024628058602172338,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8768757099337336,binary_morph
